Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
US-2017-163300,15/9/17,21/9/17,Standard Class,ES-14020,90049
CA-2016-108224,14/5/16,14/5/16,Same Day,TH-21235,85364
CA-2016-113747,28/5/16,4/6/16,Standard Class,VD-21670,39212
CA-2016-124051,29/12/16,30/12/16,First Class,KA-16525,60505
CA-2014-116568,14/12/14,20/12/14,Standard Class,BM-11785,32725
CA-2017-168942,1/8/17,5/8/17,Second Class,EM-13960,94109
CA-2016-163174,26/8/16,30/8/16,Standard Class,XP-21865,30605
CA-2015-154921,23/5/15,28/5/15,Standard Class,EA-14035,29203
CA-2015-120782,28/4/15,1/5/15,First Class,SD-20485,48640
CA-2016-154060,2/5/16,8/5/16,Standard Class,DL-12865,27405
CA-2017-139773,4/12/17,4/12/17,Same Day,DV-13045,19143
US-2016-120929,18/3/16,21/3/16,Second Class,RO-19780,38109
CA-2015-102848,7/11/15,9/11/15,Second Class,KB-16240,90036
CA-2014-160157,20/12/14,27/12/14,Standard Class,MH-17455,45011
CA-2016-117590,8/12/16,10/12/16,First Class,GH-14485,75080
CA-2017-123638,27/6/17,4/7/17,Standard Class,MA-17995,13601
CA-2016-124772,5/12/16,6/12/16,First Class,JG-15160,42071
CA-2016-140543,29/6/16,3/7/16,Second Class,Co-12640,29501
CA-2014-168473,26/12/14,1/1/15,Standard Class,TB-21520,10009
CA-2015-135727,11/5/15,16/5/15,Second Class,PS-18970,85023
US-2017-162124,6/5/17,10/5/17,Standard Class,JF-15490,60653
CA-2017-159667,9/11/17,13/11/17,Standard Class,PM-19135,32216
CA-2017-161480,25/12/17,29/12/17,Standard Class,RA-19285,10035
CA-2016-133319,5/9/16,11/9/16,Standard Class,MV-17485,10011
CA-2017-114636,25/8/17,29/8/17,Standard Class,GA-14725,28205
CA-2014-163412,20/12/14,23/12/14,Second Class,SM-20950,10035
CA-2015-104241,4/1/15,9/1/15,Standard Class,AG-10495,22304
US-2015-107944,23/3/15,25/3/15,First Class,AM-10360,90008
CA-2016-146766,4/11/16,4/11/16,Same Day,TT-21220,91911
CA-2017-132619,31/8/17,5/9/17,Standard Class,MS-17770,94109
CA-2015-117828,23/12/15,26/12/15,First Class,BD-11500,23223
CA-2016-113341,25/11/16,29/11/16,Standard Class,MH-17455,90032
CA-2016-112697,18/12/16,20/12/16,Second Class,AH-10195,33319
CA-2016-157686,1/10/16,2/10/16,First Class,BD-11620,94122
CA-2017-107209,27/7/17,1/8/17,Second Class,JW-15955,27604
US-2016-114293,21/11/16,26/11/16,Standard Class,JH-16180,97030
US-2017-129203,17/4/17,22/4/17,Standard Class,BM-11575,60653
CA-2016-149314,2/7/16,7/7/16,Second Class,GB-14530,90004
CA-2015-138534,17/7/15,19/7/15,Second Class,JM-15535,93309
CA-2015-151589,27/12/15,30/12/15,First Class,RE-19450,54703
US-2017-120607,19/5/17,19/5/17,Same Day,JC-15775,30318
CA-2017-150987,8/4/17,12/4/17,Standard Class,AH-10120,94110
CA-2017-166919,23/11/17,27/11/17,Standard Class,AH-10210,75220
CA-2014-109302,12/8/14,16/8/14,Standard Class,CS-12175,8701
CA-2017-118857,15/4/17,18/4/17,First Class,AH-10075,89015
CA-2015-150560,11/12/15,12/12/15,First Class,SW-20455,23434
CA-2014-100090,8/7/14,12/7/14,Standard Class,EB-13705,94122
CA-2014-142048,22/6/14,25/6/14,First Class,JE-15745,80027
CA-2017-163902,2/3/17,8/3/17,Standard Class,MY-17380,90045
CA-2016-124793,14/3/16,16/3/16,First Class,MM-18280,98103
US-2017-134642,25/2/17,1/3/17,Standard Class,SW-20245,27834
US-2016-102232,5/8/16,11/8/16,Standard Class,MF-17665,35810
CA-2015-138625,2/11/15,5/11/15,First Class,EG-13900,23320
CA-2016-140438,24/12/16,27/12/16,Second Class,PW-19030,10009
US-2017-126060,14/4/17,18/4/17,Standard Class,DW-13585,28314
US-2016-104815,3/9/16,7/9/16,Standard Class,RB-19570,60610
CA-2015-102036,21/9/15,27/9/15,Standard Class,CS-12130,98105
US-2017-105998,3/11/17,5/11/17,First Class,CR-12580,92037
CA-2016-120803,9/3/16,13/3/16,Standard Class,RB-19465,6460
CA-2017-142391,24/9/17,24/9/17,Same Day,PB-19150,98115
CA-2015-136469,11/7/15,12/7/15,First Class,TS-21370,19805
CA-2016-131737,17/3/16,17/3/16,Same Day,GZ-14470,21044
CA-2014-167486,27/11/14,1/12/14,Standard Class,JO-15145,14215
CA-2015-133452,13/4/15,19/4/15,Standard Class,ZC-21910,91767
CA-2015-115567,13/9/15,18/9/15,Standard Class,ZC-21910,47201
CA-2017-102834,9/3/17,13/3/17,Standard Class,LW-16990,94110
CA-2014-137575,6/8/14,11/8/14,Standard Class,TB-21625,10035
CA-2016-166275,24/10/16,24/10/16,Same Day,SS-20590,94109
CA-2015-149734,3/9/15,8/9/15,Standard Class,JC-16105,27707
US-2014-126571,11/10/14,15/10/14,Standard Class,JF-15565,19120
CA-2015-122826,23/6/15,25/6/15,Second Class,RD-19480,98502
US-2015-122910,12/5/15,16/5/15,Standard Class,LT-16765,80027
CA-2016-161928,27/6/16,29/6/16,Second Class,AC-10660,94109
CA-2015-146038,9/2/15,16/2/15,Standard Class,SJ-20215,90049
CA-2016-164399,12/11/16,15/11/16,First Class,DW-13480,92024
CA-2017-124086,10/2/17,14/2/17,Standard Class,MP-18175,92677
CA-2015-112571,22/9/15,22/9/15,Same Day,DL-12925,92054
CA-2017-142461,30/5/17,3/6/17,Second Class,KT-16480,75217
CA-2015-137750,25/6/15,30/6/15,Standard Class,JF-15565,94110
CA-2017-113670,15/10/17,17/10/17,First Class,RS-19765,90045
US-2017-113201,30/6/17,5/7/17,Standard Class,TT-21220,90045
CA-2017-104066,5/12/17,10/12/17,Standard Class,QJ-19255,5408
CA-2015-141740,1/11/15,5/11/15,Standard Class,JF-15490,10009
US-2016-161396,19/4/16,25/4/16,Standard Class,GM-14455,43229
CA-2017-154907,31/3/17,4/4/17,Standard Class,DS-13180,79109
CA-2014-131247,30/3/14,4/4/14,Standard Class,GA-14725,94110
CA-2015-112557,25/4/15,28/4/15,First Class,JL-15850,10035
CA-2015-139094,22/11/15,27/11/15,Standard Class,MO-17800,78207
CA-2015-131422,5/11/15,9/11/15,Standard Class,GB-14530,28110
CA-2014-142314,23/12/14,28/12/14,Standard Class,SF-20200,47374
CA-2016-131499,8/9/16,10/9/16,First Class,MG-17875,10011
CA-2016-123806,24/11/16,27/11/16,Second Class,LA-16780,21215
CA-2017-157252,20/1/17,23/1/17,Second Class,CV-12805,10024
CA-2016-105459,12/8/16,17/8/16,Second Class,NP-18700,10024
CA-2017-126221,30/12/17,5/1/18,Standard Class,CC-12430,47201
CA-2017-103499,20/11/17,24/11/17,Standard Class,ES-14020,38301
CA-2015-159786,12/10/15,17/10/15,Second Class,RK-19300,14609
CA-2015-111829,19/3/15,20/3/15,First Class,FH-14365,98115
CA-2017-158673,29/12/17,4/1/18,Standard Class,KB-16600,49505
CA-2016-163755,4/11/16,8/11/16,Second Class,AS-10285,98103
US-2017-139647,11/5/17,13/5/17,First Class,TS-21370,85023
CA-2017-131037,22/8/17,23/8/17,First Class,TM-21490,94110
US-2014-122959,12/12/14,12/12/14,Same Day,CY-12745,78207
CA-2017-145142,23/1/17,25/1/17,First Class,MC-17605,48234
CA-2016-151092,6/8/16,13/8/16,Standard Class,VG-21790,90032
US-2015-168704,13/4/15,17/4/15,Standard Class,FP-14320,77340
CA-2017-155985,23/3/17,25/3/17,First Class,BE-11335,94122
CA-2014-146703,20/10/14,25/10/14,Second Class,PO-18865,48185
CA-2014-123344,24/9/14,29/9/14,Standard Class,JD-16060,94109
CA-2016-164672,8/5/16,13/5/16,Second Class,GB-14530,19901
CA-2015-124933,26/12/15,30/12/15,Second Class,DF-13135,10009
CA-2016-139885,4/12/16,8/12/16,Standard Class,EB-13840,10035
CA-2014-140487,14/6/14,20/6/14,Standard Class,SR-20425,48234
US-2015-164175,30/4/15,5/5/15,Standard Class,PS-18970,60610
US-2017-167570,8/12/17,15/12/17,Standard Class,EG-13900,19140
CA-2016-100965,7/7/16,11/7/16,Standard Class,RM-19375,95123
CA-2017-158246,9/11/17,11/11/17,First Class,JB-15400,94086
CA-2017-111388,2/9/17,2/9/17,Same Day,SU-20665,98103
CA-2014-146864,22/12/14,26/12/14,Standard Class,BT-11530,10024
CA-2016-118570,13/11/16,17/11/16,Standard Class,CC-12430,19143
US-2017-152380,19/11/17,23/11/17,Standard Class,JH-15910,60623
CA-2014-166471,9/8/14,13/8/14,Standard Class,MG-17650,98103
CA-2017-113355,1/12/17,5/12/17,Standard Class,SJ-20215,75051
CA-2016-115483,14/7/16,18/7/16,Second Class,JS-15880,75061
CA-2017-108112,15/11/17,20/11/17,Standard Class,DK-12895,33023
CA-2017-122700,26/11/17,30/11/17,Standard Class,LT-17110,43229
US-2014-160444,5/7/14,5/7/14,Same Day,DC-12850,77036
CA-2017-119578,22/12/17,27/12/17,Second Class,JG-15310,2908
CA-2017-166576,16/5/17,18/5/17,First Class,JM-15865,44312
CA-2017-166835,12/11/17,14/11/17,Second Class,DK-13375,17602
CA-2014-150518,19/11/14,24/11/14,Standard Class,MW-18220,55433
CA-2015-129532,8/12/15,12/12/15,Standard Class,YS-21880,90036
CA-2016-140935,10/11/16,12/11/16,First Class,AB-10015,73120
CA-2016-162390,6/12/16,12/12/16,Standard Class,DP-13105,11550
CA-2016-154081,22/5/16,29/5/16,Standard Class,JE-15610,90049
CA-2017-164028,24/11/17,30/11/17,Standard Class,JL-15835,94122
CA-2016-153157,11/9/16,14/9/16,First Class,TB-21625,67212
CA-2014-158029,26/5/14,30/5/14,Standard Class,HF-14995,90008
CA-2016-154690,15/8/16,17/8/16,Second Class,CC-12370,28314
CA-2015-164567,15/6/15,19/6/15,Standard Class,GK-14620,90004
CA-2015-121797,30/1/15,6/2/15,Standard Class,CC-12145,90049
CA-2016-134138,16/2/16,20/2/16,Standard Class,JD-15790,7109
CA-2017-132122,9/7/17,14/7/17,Standard Class,JH-15820,60610
CA-2015-163734,19/6/15,24/6/15,Standard Class,KM-16375,77070
US-2017-135062,31/8/17,4/9/17,Second Class,RL-19615,28314
CA-2015-123141,14/11/15,19/11/15,Standard Class,GZ-14470,87124
US-2017-119662,13/11/17,16/11/17,First Class,CS-12400,60623
US-2015-149629,17/7/15,20/7/15,Second Class,MP-17965,34952
CA-2016-111416,17/9/16,22/9/16,Standard Class,LW-17215,10035
CA-2017-124296,24/12/17,28/12/17,Standard Class,CS-12355,70506
CA-2014-125150,16/5/14,23/5/14,Standard Class,PW-19030,90036
US-2017-139969,19/11/17,26/11/17,Standard Class,AF-10870,77840
CA-2016-133669,21/10/16,27/10/16,Standard Class,SV-20935,43229
CA-2014-124709,27/7/14,29/7/14,Second Class,GW-14605,94122
CA-2015-113215,3/9/15,8/9/15,Standard Class,CP-12085,85705
US-2017-111241,20/8/17,22/8/17,Second Class,GM-14500,93727
US-2017-152492,6/7/17,6/7/17,Same Day,AH-10585,33142
CA-2017-111717,10/10/17,16/10/17,Standard Class,SW-20245,60505
CA-2016-131296,4/10/16,9/10/16,Standard Class,MS-17830,21215
CA-2016-117604,4/9/16,9/9/16,Standard Class,JP-15520,72401
US-2017-153255,3/9/17,7/9/17,Second Class,JK-15730,94521
CA-2015-164427,31/7/15,6/8/15,Standard Class,AR-10405,39401
US-2017-102904,13/11/17,20/11/17,Standard Class,CB-12025,35601
CA-2017-141719,17/11/17,21/11/17,Second Class,EG-13900,60540
CA-2016-127775,11/6/16,13/6/16,Second Class,ES-14020,10035
CA-2017-163531,26/6/17,30/6/17,Standard Class,SC-20725,10024
CA-2014-151792,2/9/14,7/9/14,Second Class,CV-12295,60653
CA-2016-121020,24/10/16,31/10/16,Standard Class,CG-12040,37087
CA-2016-110086,18/9/16,22/9/16,Standard Class,BD-11320,95695
CA-2017-115105,6/2/17,11/2/17,Standard Class,BD-11770,10024
CA-2017-137624,10/11/17,17/11/17,Standard Class,ME-17320,90008
CA-2016-163048,8/2/16,15/2/16,Standard Class,MH-17440,77036
CA-2015-106257,13/4/15,17/4/15,Second Class,EB-14110,90045
CA-2016-160241,29/11/16,4/12/16,Second Class,DR-12940,60505
US-2017-152842,16/7/17,23/7/17,Standard Class,NF-18385,28205
CA-2017-116288,12/3/17,17/3/17,Standard Class,BS-11380,94122
CA-2017-119914,4/5/17,9/5/17,Second Class,CC-12220,92683
CA-2016-115525,25/7/16,29/7/16,Standard Class,RR-19525,43615
CA-2017-118402,29/9/17,4/10/17,Standard Class,JO-15280,38109
US-2016-128902,11/3/16,15/3/16,Standard Class,MB-18085,8360
CA-2017-115175,7/8/17,12/8/17,Standard Class,MC-17575,95123
CA-2015-150308,15/12/15,20/12/15,Standard Class,RR-19525,27511
US-2014-135972,21/9/14,23/9/14,Second Class,JG-15115,98198
CA-2016-136770,14/8/16,18/8/16,Standard Class,SP-20650,44312
CA-2017-141572,28/5/17,31/5/17,Second Class,LO-17170,3301
CA-2017-130211,22/10/17,22/10/17,Same Day,BD-11620,73505
CA-2014-110184,12/7/14,16/7/14,Standard Class,BF-11170,90036
CA-2014-150203,5/12/14,7/12/14,First Class,JB-15925,90032
CA-2017-162173,26/10/17,1/11/17,Standard Class,OT-18730,23464
CA-2017-121314,23/9/17,26/9/17,First Class,BE-11410,33178
US-2014-115189,30/12/14,3/1/15,Second Class,AR-10345,19143
CA-2017-155152,7/7/17,9/7/17,Second Class,MP-17965,2886
CA-2016-162943,24/7/16,26/7/16,Second Class,DB-12970,10035
CA-2017-169054,22/4/17,26/4/17,Standard Class,MO-17800,19140
CA-2017-152702,12/10/17,16/10/17,Standard Class,SN-20710,61107
US-2015-101399,17/1/15,24/1/15,Standard Class,JS-15940,60068
CA-2014-168494,12/12/14,14/12/14,Second Class,NP-18700,93727
US-2014-134054,10/10/14,10/10/14,Same Day,FC-14335,87105
CA-2015-100769,16/5/15,16/5/15,Same Day,TH-21550,32216
CA-2016-108735,17/4/16,21/4/16,Standard Class,JM-15535,90712
CA-2016-139878,11/11/16,16/11/16,Standard Class,LD-17005,48234
CA-2014-107769,28/10/14,1/11/14,Standard Class,BT-11395,67846
CA-2014-153976,3/10/14,8/10/14,Second Class,BP-11290,60201
CA-2017-149895,8/9/17,12/9/17,Standard Class,EB-14110,19134
CA-2016-168081,24/4/16,27/4/16,Second Class,CA-12055,77070
CA-2014-123295,18/7/14,18/7/14,Same Day,AH-10120,85705
CA-2016-152156,8/11/16,11/11/16,Second Class,CG-12520,42420
CA-2017-145884,21/10/17,21/10/17,Same Day,SL-20155,74403
CA-2015-139731,15/10/15,15/10/15,Same Day,JE-15745,79109
US-2015-151407,8/11/15,12/11/15,Standard Class,RD-19585,52001
CA-2016-146150,14/2/16,19/2/16,Standard Class,FM-14380,39212
CA-2014-106572,5/9/14,10/9/14,Standard Class,NP-18700,43402
CA-2017-121195,24/12/17,27/12/17,First Class,NS-18505,75220
CA-2015-153794,11/9/15,16/9/15,Standard Class,SB-20290,92024
CA-2017-165491,20/3/17,24/3/17,Standard Class,HW-14935,98115
CA-2016-107146,17/6/16,19/6/16,First Class,LC-16885,80501
CA-2015-127754,26/7/15,31/7/15,Standard Class,CK-12760,85301
CA-2017-100902,17/11/17,21/11/17,Standard Class,CK-12595,28205
CA-2017-141782,21/1/17,25/1/17,Standard Class,BE-11410,60505
CA-2014-106229,7/6/14,11/6/14,Second Class,NR-18550,60505
CA-2014-101392,7/12/14,13/12/14,Standard Class,AS-10630,98103
CA-2015-128027,14/9/15,17/9/15,Second Class,CM-12385,29406
CA-2015-124499,9/10/15,13/10/15,Standard Class,FM-14380,48227
US-2015-100069,29/6/15,3/7/15,Standard Class,NF-18475,68104
CA-2015-135314,9/7/15,14/7/15,Second Class,MC-17575,19120
CA-2015-160171,19/10/15,24/10/15,Standard Class,RM-19675,90008
US-2015-119312,2/10/15,7/10/15,Second Class,CS-12400,90045
CA-2014-166954,25/4/14,30/4/14,Standard Class,BT-11305,91776
CA-2015-150791,6/9/15,13/9/15,Standard Class,CC-12430,10024
CA-2017-122308,24/3/17,28/3/17,Standard Class,MV-17485,10011
CA-2017-133235,1/8/17,4/8/17,First Class,LH-16750,28205
CA-2016-152121,27/11/16,29/11/16,Second Class,CC-12670,85254
CA-2017-100636,26/6/17,30/6/17,Standard Class,DO-13435,10035
CA-2017-113460,7/11/17,9/11/17,Second Class,KN-16390,20735
CA-2017-121503,3/7/17,6/7/17,Second Class,FH-14275,77041
CA-2016-149503,9/12/16,12/12/16,First Class,SP-20650,95207
CA-2014-149643,16/11/14,20/11/14,Standard Class,RH-19510,66502
US-2017-136721,8/4/17,12/4/17,Standard Class,NH-18610,48237
CA-2017-155621,8/11/17,13/11/17,Standard Class,KN-16450,21215
CA-2017-154760,9/1/17,13/1/17,Standard Class,BP-11290,19140
CA-2015-119550,26/12/15,31/12/15,Standard Class,RB-19705,77070
CA-2014-119151,25/11/14,29/11/14,Second Class,MP-18175,10009
CA-2014-110408,18/10/14,20/10/14,Second Class,AS-10225,36116
CA-2014-169642,27/7/14,30/7/14,Second Class,BB-10990,90036
CA-2016-126102,10/9/16,12/9/16,Second Class,DV-13465,90049
CA-2015-112767,2/8/15,6/8/15,Standard Class,DK-12985,97477
CA-2016-160815,5/9/16,6/9/16,First Class,TR-21325,52402
CA-2015-135489,19/9/15,22/9/15,Second Class,GW-14605,10024
US-2017-147984,28/1/17,1/2/17,Standard Class,GB-14575,67212
US-2016-144547,10/11/16,14/11/16,Standard Class,MS-17770,77036
CA-2016-158099,3/9/16,5/9/16,First Class,PK-18910,19143
US-2017-100048,19/5/17,24/5/17,Standard Class,RS-19765,10550
CA-2017-128041,1/9/17,1/9/17,Same Day,RW-19540,98103
CA-2015-101910,27/11/15,3/12/15,Standard Class,CD-11920,92530
US-2017-110996,20/11/17,25/11/17,Standard Class,KA-16525,91761
CA-2017-147277,20/10/17,24/10/17,Standard Class,EB-13705,44312
CA-2017-126144,31/7/17,5/8/17,Standard Class,GM-14680,19134
CA-2014-137589,3/11/14,8/11/14,Standard Class,MS-17770,17602
CA-2016-137043,23/12/16,25/12/16,Second Class,LC-17140,22153
CA-2016-121377,28/5/16,2/6/16,Standard Class,TN-21040,60068
CA-2015-152611,20/2/15,23/2/15,Second Class,KA-16525,8861
CA-2017-135377,13/12/17,18/12/17,Standard Class,BP-11095,10024
CA-2015-151722,5/10/15,9/10/15,Standard Class,IL-15100,43229
CA-2014-115161,31/1/14,2/2/14,First Class,LC-17050,92691
CA-2016-120873,27/10/16,1/11/16,Second Class,BW-11200,23666
CA-2017-104850,13/6/17,19/6/17,Standard Class,TW-21025,98103
CA-2017-117485,23/9/17,29/9/17,Standard Class,BD-11320,74133
CA-2015-120915,28/9/15,3/10/15,Second Class,JJ-15445,10035
CA-2015-141565,20/9/15,24/9/15,Standard Class,BG-11035,37211
CA-2017-165008,15/9/17,17/9/17,Second Class,DO-13645,84106
CA-2016-131093,17/9/16,20/9/16,Second Class,TS-21610,45503
CA-2016-142335,15/12/16,19/12/16,Standard Class,MP-17965,48205
CA-2014-101364,22/12/14,26/12/14,Standard Class,TW-21025,10011
CA-2017-167549,25/7/17,27/7/17,First Class,EM-14200,75217
CA-2017-127460,10/7/17,14/7/17,Standard Class,FG-14260,60505
CA-2017-161655,13/5/17,18/5/17,Second Class,CW-11905,19711
CA-2015-123673,30/10/15,1/11/15,Second Class,CH-12070,48227
US-2017-146906,13/3/17,17/3/17,Standard Class,MT-17815,10011
CA-2017-127096,15/9/17,17/9/17,Second Class,CS-12400,94109
CA-2016-146206,10/9/16,14/9/16,Second Class,KT-16480,77095
CA-2017-140088,28/5/17,30/5/17,Second Class,PO-18865,29203
CA-2015-146087,6/7/15,11/7/15,Standard Class,PP-18955,1040
CA-2016-115378,18/11/16,23/11/16,Second Class,AJ-10945,48180
CA-2015-108119,1/11/15,8/11/15,Standard Class,MS-17530,72032
CA-2017-118885,29/12/17,2/1/18,Standard Class,JG-15160,90049
CA-2014-110100,25/4/14,29/4/14,Standard Class,LC-16885,28403
CA-2017-100202,31/12/16,5/1/17,Standard Class,BD-11620,92804
CA-2014-100881,28/3/14,1/4/14,Standard Class,DR-12940,87105
CA-2016-118129,19/12/16,21/12/16,Second Class,CL-12565,19601
CA-2015-150875,16/11/15,20/11/15,Standard Class,HK-14890,83704
CA-2016-100944,24/9/16,28/9/16,Standard Class,EH-13765,90049
US-2017-137491,19/11/17,25/11/17,Standard Class,LC-16930,76903
CA-2015-112711,12/7/15,18/7/15,Standard Class,FM-14380,79109
CA-2017-104003,7/10/17,13/10/17,Standard Class,DC-13285,94110
CA-2017-111577,16/10/17,21/10/17,Standard Class,AJ-10780,85254
US-2016-159856,18/10/16,22/10/16,Standard Class,EP-13915,85281
CA-2014-127586,26/9/14,30/9/14,Standard Class,CS-12400,98115
CA-2014-152254,30/6/14,30/6/14,Same Day,BD-11620,28403
CA-2014-106810,14/5/14,20/5/14,Standard Class,AJ-10795,33710
CA-2017-137085,29/6/17,6/7/17,Standard Class,CT-11995,90004
CA-2016-130288,26/11/16,30/11/16,Second Class,DK-13225,10011
CA-2016-110975,25/12/16,30/12/16,Standard Class,DB-12970,10024
CA-2016-147375,12/6/16,14/6/16,Second Class,PO-19180,60623
US-2017-132381,22/8/17,24/8/17,First Class,Dp-13240,19143
CA-2017-166296,13/3/17,19/3/17,Standard Class,KF-16285,95336
CA-2016-106558,17/1/16,21/1/16,Standard Class,DL-13495,31907
CA-2017-144596,6/11/17,10/11/17,Standard Class,CD-11980,10011
CA-2016-160535,25/11/16,30/11/16,Standard Class,BP-11050,7060
CA-2015-123232,14/12/15,16/12/15,Second Class,DJ-13630,97206
CA-2015-158351,20/6/15,24/6/15,Second Class,BC-11125,19134
CA-2014-100867,19/10/14,24/10/14,Standard Class,EH-14125,90712
CA-2016-154739,10/12/16,15/12/16,Second Class,LH-17155,94109
CA-2017-152142,14/11/17,19/11/17,Standard Class,LW-16990,94110
CA-2015-136196,28/11/15,4/12/15,Standard Class,TP-21415,11520
CA-2015-162369,15/8/15,19/8/15,Standard Class,TT-21265,90045
CA-2017-151358,18/8/17,22/8/17,Standard Class,NF-18595,98105
CA-2015-130113,27/12/15,31/12/15,Standard Class,AH-10030,94122
CA-2017-132353,15/9/17,17/9/17,First Class,DB-13060,60653
CA-2017-157413,1/6/17,6/6/17,Standard Class,BW-11065,19120
CA-2017-113474,30/3/17,31/3/17,First Class,TM-21490,73120
CA-2015-126739,1/11/15,3/11/15,Second Class,JH-16180,10035
CA-2017-124674,17/11/17,23/11/17,Standard Class,JB-16000,78521
US-2015-139675,13/3/15,18/3/15,Second Class,NF-18595,95928
CA-2016-124100,31/3/16,6/4/16,Standard Class,EH-13990,10009
CA-2016-125318,6/6/16,13/6/16,Standard Class,RC-19825,60610
CA-2014-120838,23/3/14,26/3/14,Second Class,PO-18865,90036
CA-2016-139157,1/10/16,5/10/16,Standard Class,GM-14680,10024
US-2014-117380,28/3/14,3/4/14,Standard Class,MP-18175,45503
CA-2014-103191,22/9/14,27/9/14,Standard Class,VG-21805,60653
US-2014-126340,8/11/14,14/11/14,Standard Class,EB-13870,96003
CA-2014-146640,30/6/14,5/7/14,Standard Class,HA-14905,10024
CA-2015-142930,28/11/15,2/12/15,Standard Class,EB-14170,78745
CA-2014-114335,28/9/14,3/10/14,Standard Class,XP-21865,33021
CA-2016-155747,14/6/16,21/6/16,Standard Class,JS-15685,19140
CA-2015-129476,15/10/15,20/10/15,Standard Class,PA-19060,60462
CA-2014-113859,13/9/14,17/9/14,Standard Class,BC-11125,79762
CA-2017-101322,28/12/17,31/12/17,First Class,JG-15310,90805
CA-2017-161739,10/11/17,15/11/17,Second Class,EB-13750,78664
CA-2016-164924,10/7/16,10/7/16,Same Day,EA-14035,19143
US-2015-138919,17/9/15,21/9/15,Standard Class,LS-16975,10035
CA-2015-110891,20/11/15,24/11/15,Standard Class,PO-19195,19140
CA-2017-121643,18/5/17,20/5/17,First Class,AB-10105,97206
US-2014-143581,19/8/14,23/8/14,Standard Class,BS-11365,31907
CA-2017-159226,25/4/17,27/4/17,Second Class,RL-19615,90008
CA-2017-136511,23/3/17,25/3/17,Second Class,MZ-17515,10011
US-2016-148110,5/9/16,11/9/16,Standard Class,AR-10825,78745
US-2017-148831,13/10/17,15/10/17,First Class,AH-10210,40214
CA-2015-154620,12/12/15,16/12/15,Standard Class,LT-17110,93534
CA-2016-108882,9/1/16,15/1/16,Standard Class,LA-16780,93727
CA-2017-149888,7/11/17,13/11/17,Standard Class,EP-13915,19120
US-2014-165862,13/7/14,17/7/14,Standard Class,GK-14620,90049
CA-2017-137596,2/9/17,7/9/17,Standard Class,BE-11335,49201
CA-2015-117772,10/9/15,12/9/15,Second Class,MC-17575,98103
CA-2014-116239,4/3/14,4/3/14,Same Day,CL-12565,29203
US-2016-106600,8/4/16,11/4/16,First Class,RM-19375,31907
CA-2017-145807,9/2/17,13/2/17,Standard Class,SB-20170,90032
CA-2016-136133,18/8/16,23/8/16,Second Class,HW-14935,10024
